gardenQuantity, renewableQuantity, sewageQuantity
13.092094749284737, 115.05644062962021, 106.47888668498581
13.039611472988875, 114.59520512232963, 106.05203667079161
10.615428993538396, 93.29091326807936, 86.33599760475616
13.312480379420657, 116.99324193261569, 108.27129782985045
11.780205146538083, 103.52724296632933, 95.8092003567759
11.731277471970028, 103.09725493218434, 95.41126829045194
10.712784319560111, 94.14649501438521, 87.12779501580167
12.908080717893485, 113.43928158187185, 104.98228819771722
13.325482278154535, 117.10750570922244, 108.37704314627888
11.7202705771759, 103.0005237244098, 95.32174847517553
12.13226931269623, 106.62126654369496, 98.67256188692718
10.146150484925181, 89.1667821875307, 82.51932394792554
10.603628380995858, 93.18720668006617, 86.24002242967588
13.388183747375363, 117.65854112478803, 108.88699841042876
13.045497475147624, 114.64693270839533, 106.09990792202306
12.966870186696363, 113.95593740788739, 105.46042689949175
11.090052085340282, 97.46201381609012, 90.19613911593882
12.036278087766108, 105.77767284202697, 97.89185880175849
12.23593287867743, 107.5322866022247, 99.51566463762157
12.961973607447316, 113.9129051055366, 105.42060269129682
12.55688099875881, 110.35285497042636, 102.12595727331852
11.14565613702321, 97.95067543928626, 90.64837060614371
10.210256045971574, 89.73015709581004, 83.04069878527991
10.377849613853588, 91.20300920711763, 84.40374853899608
12.430523300545769, 109.24239348347918, 101.09828161961633
10.829471347869786, 95.1719683555167, 88.07681846108893
11.831070081900224, 103.97425610881696, 96.22288829536652
11.989334246582676, 105.3651192072205, 97.51006138571078
11.013395427720793, 96.78833688774802, 89.5726853664339
11.404339434335586, 100.22404574473123, 92.75225925263612
12.854868032246085, 112.97163585182034, 104.54950584823393
10.384133399541886, 91.25823260939362, 84.45485499041355
13.134040427385115, 115.42506921919629, 106.82003370468783
12.581637601123676, 110.57042187661914, 102.32730438456348
10.51167354316498, 92.37908570767, 85.49214755212313
10.9503084309111, 96.23391336409212, 89.0595945804875
10.191062259257318, 89.56147753582847, 82.88459442767015
13.05216607228439, 114.70553792514959, 106.15414407081907
12.140348903192587, 106.69227190548447, 98.73827373956783
12.993663822795877, 114.19140625074033, 105.678341343036
12.440525381261354, 109.33029414628857, 101.17962921444544
12.726667185086358, 111.84497633381571, 103.50683974024646
13.38258834173231, 117.60936736997665, 108.84149060019422
12.951454004103535, 113.82045633085622, 105.3350460501432
11.379144765978955, 100.00262901047515, 92.54734932123206
10.687779031740977, 93.92674260130815, 86.92442532903976
12.018778038040152, 105.62387824529752, 97.74952972093256
11.458586224821941, 100.70077943391277, 93.19345204629019
10.706311326940384, 94.08960881662159, 87.07514973169185
12.833816149858333, 112.7866269053933, 104.378289473605
10.534904048397198, 92.58324090950985, 85.68108281279953
10.207457946932438, 89.70556673634982, 83.01794165769817
10.739232164203777, 94.37892495973003, 87.34289711419038
10.464234075890145, 91.96217639296266, 85.10631917575661
11.566235485963734, 101.64682672890807, 94.06897072365584
12.163325808537389, 106.89419841123336, 98.92514645531216
12.782867117292003, 112.33887469668547, 103.96391756679945
12.420565708984347, 109.15488380193159, 101.01729585806875
11.200505416939052, 98.43270394878505, 91.09446348682891
12.750330743936203, 112.05293731378353, 103.69929705510619
10.354216441546393, 90.99531527130948, 84.21153835993042
13.355379785363137, 117.37025210916796, 108.62020158220469
12.7001563673068, 111.61199296558405, 103.2912254771103
10.635941695354127, 93.471183767477, 86.50282878754754
12.000833142601541, 105.46617423870606, 97.60358268002177
12.548768631165634, 110.28156155571892, 102.05997884234604
10.38485866452201, 91.26460641043343, 84.46075361925132
10.663077269599732, 93.70965764403603, 86.72352423702006
10.719573379441162, 94.20615888637008, 87.18301089619479
11.042517218766886, 97.04426610967074, 89.80953485066408
11.431470283208336, 100.46247809359039, 92.97291627033351
12.403976419611528, 109.00909318367201, 100.88237405241887
13.348851871851233, 117.31288325354929, 108.56710962278683
12.790243960880584, 112.40370415160749, 104.02391393159846
10.178956659914398, 89.45509065131859, 82.78613877444025
12.126590296666706, 106.57135800093319, 98.62637406779892
13.134697250543669, 115.43084153723963, 106.82537569158993
12.835176014519805, 112.79857771927628, 104.38934934431083
11.153187628168897, 98.01686397369964, 90.70962472992055
13.321553219044542, 117.07297620383187, 108.34508784441442
10.473947190460182, 92.04753755259811, 85.1853165894988
13.279718500229523, 116.7053227508304, 108.00484326403924
10.377175078581582, 91.19708123081115, 84.39826249828461
11.64304933662485, 102.32188510706456, 94.69370293473527
10.232480688870597, 89.92547254037368, 83.22145329998341
11.556819711458154, 101.5640786644364, 93.99239159664594
12.767830332326003, 112.20672785618116, 103.84162238385414
11.349087056735828, 99.73847471697042, 92.30288795139022
11.9206090485934, 104.76114583140576, 96.95111473055438
10.137216669576539, 89.08826969469122, 82.44666462713772
10.250671209647926, 90.08533516082662, 83.36939802828567
10.636749578003856, 93.4782836322354, 86.50939935144604
13.192711148261694, 115.94068146020928, 107.2972066215952
10.596402459642944, 93.12370356562519, 86.18125352556495
10.111456663048875, 88.861884634208, 82.23715676238496
11.283947829237698, 99.16601570221212, 91.77310623529779
11.147515040113918, 97.96701192150611, 90.66348918994136
12.717648975262165, 111.76572216226464, 103.43349403351576
13.106398169755344, 115.18214248861928, 106.59521736519119
11.755052063575786, 103.30619169440344, 95.60462864217943
10.178215070351436, 89.44857338596445, 82.78010737667285
13.360647474256487, 117.41654581128513, 108.66304405008381
12.43608853810379, 109.2913021139884, 101.14354407078734
10.724179922757891, 94.2466422840065, 87.22047622265512
12.478899716678967, 109.66753692746528, 101.49173026403238
10.706232699940376, 94.08891782385601, 87.07451025301525
11.869927817669867, 104.3157471271909, 96.53892087251212
11.97923599326854, 105.27637335675497, 97.42793161267267
11.674376423392157, 102.59719499198107, 94.94848823731256
10.2807379397801, 90.34956873204852, 83.61393276562451
11.925263050239328, 104.80204630411997, 96.98896603879636
12.462879692643172, 109.52674914830104, 101.36143833163622
10.877470852414778, 95.59379941087425, 88.467201658221
13.260668882738505, 116.53791018425147, 107.84991144441355
10.933593914917164, 96.08702222451996, 88.92365429830997
12.959088970929693, 113.88755423414561, 105.39714174858526
10.311549308748777, 90.62034636636528, 83.86452370067745
11.918992179145857, 104.74693639837311, 96.9379646226468
11.747692040915654, 103.24151006579895, 95.54476908312225
11.419687415126925, 100.35892744811942, 92.87708541214842
10.912121697665969, 95.89831927539996, 88.74901931198049
11.215387511047368, 98.5634913292622, 91.21550055862991
12.288591343101015, 107.9950617044237, 99.9439394686352
10.069576293724827, 88.49382999368211, 81.89654090335108
10.850993092398296, 95.3611065621223, 88.25185625609417
12.670540946352359, 111.35172560669162, 103.05036126765228
12.535928040616731, 110.16871539378447, 101.95554545622963
11.350907751053967, 99.75447541141476, 92.31769578067205
12.939072039154691, 113.71164067970975, 105.23434269686223
11.33254830369322, 99.59312822399315, 92.16837716111115
11.138631805699811, 97.88894394594234, 90.59124124729433
12.083130340549229, 106.18942157620103, 98.2729113231896
11.481377281355886, 100.90107265613585, 93.3788132411625
10.608900899758678, 93.23354282822429, 86.28290417920807
12.531550565570106, 110.13024510255492, 101.91994315740868
12.748775090962885, 112.03926586567744, 103.68664482489862
11.694041288108904, 102.77001449742312, 95.1084239039838
10.354963347578003, 91.0018792590538, 84.21761299689473
12.713053798104486, 111.72533865313567, 103.39612114879107
12.780254193861609, 112.31591170449086, 103.94266648489167
11.755192070491935, 103.30742210846202, 95.60576732784016
11.494077871609996, 101.01268846220178, 93.48210799547016
13.026946673340648, 114.48390385261554, 105.94903300388756
10.431523131739532, 91.67470484042065, 84.84027886805393
12.317407808109204, 108.24830764854974, 100.17830571567418
10.974040027586826, 96.44247227664626, 89.25260525155879
11.689902317282337, 102.73364023797158, 95.07476137601758
13.26356984049189, 116.56340449054188, 107.87350512883273
12.01137485032146, 105.55881727189812, 97.6893190975524
11.921244923827148, 104.7667340541066, 96.95628634657585
10.689847165396705, 93.94491785146721, 86.94124559908782
12.542157566155197, 110.22346194496615, 102.00621060620097
11.918813077054844, 104.74536240662498, 96.93650797330082
11.079350798762054, 97.36796836595956, 90.10910483282619
12.906285673317562, 113.423506303459, 104.96768897951307
12.950031853053973, 113.80795812938932, 105.32347960005598
12.654077975081172, 111.20704510193481, 102.91646681561446
10.155567004753006, 89.24953680207142, 82.59590913669135
11.92430964272665, 104.7936675322749, 96.9812119114049
12.322534692640234, 108.29336392846184, 100.2200030122093
11.966634693009143, 105.16563013476365, 97.32544439056659
11.487430078873176, 100.95426607945943, 93.42804105025746
11.330731801118871, 99.5771643675896, 92.15360342356331
11.090939833395982, 97.46981555702011, 90.20335923055288
11.613594118135541, 102.06302564551562, 94.45414166269546
12.847452138232208, 112.90646321247858, 104.4891918837009
10.678664384776903, 93.84664091724882, 86.85029529256762
11.427876839620197, 100.43089805718122, 92.94369055206936
12.956756010122145, 113.8670516200273, 105.378167621509
10.344080038638962, 90.90623415314995, 84.12909831368553
13.322821125228653, 117.08411886475741, 108.35539981064218
10.449821974006246, 91.83551941587017, 84.98910458231106
11.707334154822217, 102.88683536979583, 95.21653568254871
12.518451500975763, 110.01512740927022, 101.81340758450531
11.725699555870758, 103.04823487964097, 95.36590272385268
12.75644730203683, 112.10669108026929, 103.74904343331158
13.122440906770464, 115.32312987484465, 106.72569402377505
12.657932823888709, 111.2409224295477, 102.94781856010039
10.458878645436092, 91.915111597154, 85.06276309986603
11.420293949157658, 100.36425781335382, 92.88201839419337
12.791080128242914, 112.41105258914348, 104.03071453696593
11.147143016570011, 97.96374249017278, 90.66046349745025
10.693868905696894, 93.98026186118742, 86.97395468330245
11.25213292300448, 98.88641874387517, 91.5143534642116
12.859299005198286, 113.01057629536047, 104.58554324911721
13.115639370546837, 115.26335635779562, 106.67037667244904
11.384794571004525, 100.05228083999073, 92.59329956530149
11.649759063689336, 102.38085178340016, 94.74827359599831
10.462321151587245, 91.9453651594893, 85.09076123380872
11.17769369808888, 98.23222914121556, 90.90893424394974
12.874797919251792, 113.14678443613322, 104.71159695899688
11.137685446871359, 97.88062711960971, 90.58354444732551
13.147444107671388, 115.54286394758843, 106.92904673749086
10.768167794508168, 94.63321815680452, 87.57823254059402
12.84302217020568, 112.86753160046416, 104.45316265594569
12.842937024144193, 112.86678331663671, 104.45247015730385
13.033568534093275, 114.54209833891683, 106.0028890425296
12.452759241416091, 109.43780821730012, 101.2791280214799
12.129782151535569, 106.59940878022027, 98.65233363801325
10.989135917742757, 96.5751385476089, 89.37538114098705
12.992801956662191, 114.18383196629311, 105.67133172783356
10.3906099807244, 91.31515034429998, 84.50752946054573
11.986852172955496, 105.34330615419937, 97.48987451404864
12.983410535244715, 114.10129792254838, 105.59495066612631
11.490226370327946, 100.97884055343857, 93.45078347663403
10.048767555523566, 88.310957856161, 81.72730203673572
11.920555398599474, 104.7606743425066, 96.95067839154726
11.892897310618348, 104.51760849103903, 96.72573330273887
10.909523127251964, 95.87548242092507, 88.72788496411988
12.189481142010719, 107.12405769888377, 99.13786954068908
11.43639156263801, 100.5057274669997, 93.01294136675791
12.430940997642375, 109.24606430485018, 101.10167877818186
11.242057658942915, 98.79787492842573, 91.43241066431005
11.427421499068211, 100.42689641617656, 92.93998723675072
13.134990681930473, 115.4334202820151, 106.82776218878413
10.183892502835985, 89.49846801215656, 82.82628231672336
12.117486221368255, 106.49134922318424, 98.55233001139395
11.61932159804209, 102.11336010034846, 94.50072364179344
12.054291747149625, 105.93598116251134, 98.0383651044557
12.132744405691584, 106.62544177386707, 98.67642585019554
10.163265206277924, 89.31719042692431, 82.65851912718921
10.965968499776482, 96.3715377716579, 89.18695897328546
10.55736588083461, 92.78064083211649, 85.86376640596335
13.266370428240974, 116.58801672137669, 107.89628249725979
12.997141784136193, 114.22197140170566, 105.70662783641558
10.982584447497915, 96.51756266982179, 89.32209759307668
11.855062725519339, 104.18510916396012, 96.41802207877672
12.31865299400675, 108.25925063819638, 100.188432896284
11.642403300115765, 102.31620758466073, 94.68844867637843
10.58745468824628, 93.04506842371838, 86.10848069930044
13.049061187934228, 114.67825146345362, 106.12889183767976
13.23198430899744, 116.28582333193128, 107.61661787791621
11.347270153918691, 99.72250734313812, 92.28811095864091
11.00709111016611, 96.73293304654986, 89.52141192796691
12.721959417495988, 111.80360335320165, 103.46855114996404
13.354149049636664, 117.35943611105952, 108.61019192580758
10.704668877719952, 94.07517458246453, 87.06179158177181
11.161626573040227, 98.09102742715446, 90.77825923584972
12.110351614207772, 106.42864859957162, 98.49430377174849
10.344321083346294, 90.90835251133399, 84.13105874649398
10.639931630874008, 93.50624826922788, 86.53527920134593
10.858802622513966, 95.42973856909336, 88.31537168950447
13.169631504296685, 115.73785206304518, 107.10949832574633
10.381343994104226, 91.23371865136963, 84.43216856847702
11.796052925233248, 103.66651701249762, 95.9380914062379
13.178142401048234, 115.81264784672624, 107.17871802115414
10.980307094175787, 96.49754874750316, 89.30357572541743
11.060545904290972, 97.20270648345016, 89.95616336197266
13.250655849831526, 116.4499132709808, 107.76847477467561
11.56795182642399, 101.66191033684457, 94.08292983599654
12.262315572003851, 107.76414398230722, 99.73023685596748
10.205651716369156, 89.68969315282118, 83.00325146310688
12.943929745002261, 113.75433135336819, 105.27385074506977
11.62622448145619, 102.17402428059745, 94.5568652566324
12.161699406667651, 106.87990520500864, 98.91191881957408
12.30805864486711, 108.16614497969499, 100.10226834254803
11.033794259918876, 96.96760667387912, 89.73859043997031
11.150639066440581, 97.99446660744158, 90.68889710606236
12.969673021063722, 113.9805693825376, 105.48322253981624
11.838673224534913, 104.04107433354714, 96.28472516552002
11.535596035218205, 101.37755995280109, 93.81977801106859
10.190532561912944, 89.55682242965777, 82.88028636356054
11.91648822474847, 104.72493105194235, 96.91759979320969
10.517822259096372, 92.43312208481638, 85.54215547212787
11.744697306143209, 103.21519162477438, 95.52041270390309
13.187700097222052, 115.89664315255297, 107.25645140663221
13.24237620756631, 116.37714980669449, 107.70113588755075
12.63474613715801, 111.03715231511478, 102.75923967824247
13.300921918302004, 116.89166342887465, 108.17729208857875
12.91362587345884, 113.48801372705603, 105.02738732069187
10.101812841337566, 88.77713243668587, 82.15872291212087
10.304585404464571, 90.55914592020521, 83.80788579899992
12.587498830963062, 110.62193175765393, 102.37497416085628
10.359185503990826, 91.03898457321047, 84.25195207882597
13.265193643244375, 116.57767485510641, 107.88671162577549
11.563410082990677, 101.62199641598644, 94.04599153134409
12.69339544584697, 111.55257638073334, 103.23623844838853
11.738852406228657, 103.16382525500063, 95.4728757399867
10.236710379922021, 89.96264407072536, 83.2558536616369
11.03219057434094, 96.95351310382635, 89.72554755736049
12.957694968275419, 113.87530340746733, 105.3858042312891
11.56784603486682, 101.66098061549364, 94.08206942615045
10.42982292836738, 91.65976304905017, 84.82645099973556
11.291773428218278, 99.23478892618756, 91.83675235786659
13.30295453000629, 116.90952650368092, 108.19382345620784
11.78329625281771, 103.55440834306638, 95.83434053194135
11.473545809649282, 100.83224782124816, 93.31511935531817
13.113598477450001, 115.24542050414314, 106.65377795169763
11.138005884759734, 97.8834432039404, 90.58615059021244
10.53852505606444, 92.61506318559812, 85.71053271157197
10.485222843131716, 92.14663066848267, 85.27702223065884
10.706854385550757, 94.09438134477385, 87.079566463876
12.971270176306271, 113.99460556245073, 105.49621231076935
12.315505916487929, 108.23159337290497, 100.16283750326764
10.887992326811721, 95.68626462881458, 88.55277351677574
12.239909842988757, 107.5672371099116, 99.54800955570883
10.05729716452037, 88.38591808750124, 81.7966739200921
11.398438874581204, 100.17219022305477, 92.70426960350078
13.01581121633754, 114.38604280958943, 105.85846758352316
12.987676244539855, 114.1387859897873, 105.62964396657718
12.198966195053366, 107.20741459960661, 99.21501211469803
12.071398731428717, 106.08632140666263, 98.17749735757928
11.065604897654907, 97.24716611964817, 89.99730849508194
13.34410402157158, 117.27115801673422, 108.528495037298
10.350754879208669, 90.96489423867695, 84.18338524074133
12.473216079485345, 109.61758777281499, 101.44550486066589
13.097161902673228, 115.10097197805366, 106.52009818412336
10.725455127919284, 94.25784909007933, 87.23084755195576
10.69108253893142, 93.95577460773688, 86.95129297509109
10.45059221446031, 91.84228847206558, 84.99536899970177
11.223180106695073, 98.63197451210351, 91.27887826287387
12.405950930968908, 109.02644565881928, 100.89843288602088
12.48312065066395, 109.7046314986355, 101.52605940387583
10.236150370544864, 89.95772257520544, 83.251299067727
10.75927262586203, 94.55504530037291, 87.50588753603563
13.377305580832871, 117.5629412114874, 108.79852555067637
10.454623023902668, 91.87771218356288, 85.02815184385932
12.963088695156564, 113.92270476138029, 105.42967177459562
10.322650343719085, 90.71790490038507, 83.95480916433513
11.383522751055018, 100.04110378396462, 92.5829557681567
12.869120678397286, 113.09689149403148, 104.66542357748638
11.692768641436864, 102.75883017596286, 95.09807338304907
13.191538308547058, 115.93037426601468, 107.28766783735432
11.592392769371783, 101.87670315304827, 94.28170966798288
10.382317664087612, 91.24227549462364, 84.44008749190486
12.468563744443074, 109.57670194660986, 101.40766710702347
10.459617139913288, 91.92160166215871, 85.06876932509283
11.029790031146721, 96.93241655962974, 89.70602377819036
12.40492569749415, 109.01743566334652, 100.89009459325148
13.35108542630575, 117.33251226100839, 108.5852752713115
11.275590329128804, 99.09256800468889, 91.70513412509644
10.655366722548443, 93.64189552376287, 86.6608138395263
10.736438831189085, 94.3543764852255, 87.32017874900583
11.493683209649182, 101.00922007907955, 93.47889818321252
12.15659536048715, 106.83504963394964, 98.8704072688791
10.052053485668383, 88.3398353913347, 81.7540267274934
12.300863574335061, 108.10291298960098, 100.0437503502371
12.06296602321645, 106.01221276245009, 98.1089135748175
12.471280604369568, 109.60057835743775, 101.42976351144094
10.846154151399348, 95.31858079841392, 88.21250082366191
12.46680346468163, 109.56123218965023, 101.39335063339246
10.298113130104136, 90.50226603467499, 83.7552463565412
13.278866885661905, 116.69783855958258, 107.99791702551278
12.288194851770006, 107.99157724436137, 99.9407147779868
12.281251864915319, 107.93056062554395, 99.88424699916965
12.58290988218892, 110.58160298503995, 102.33765193199358
11.20285667002513, 98.4533673197951, 91.11358638623611
10.045446065558915, 88.28176781283804, 81.7002881355729
13.036946851604778, 114.57178779622934, 106.03036512595108
12.582763988765414, 110.58032083895552, 102.33646537097283
13.246927951869424, 116.41715161757362, 107.73815552994958
10.094029035152742, 88.70872649773362, 82.09541669316938
12.825335056384043, 112.712093039997, 104.30931217025459
10.082444857678414, 88.60692199254618, 82.00120179904826
12.250310350011516, 107.6586392378138, 99.63259757847753
10.172040779411487, 89.39431224956373, 82.72989145340429
10.476364113398144, 92.06877804587617, 85.20497358622589
10.338610348774738, 90.8581652184854, 84.08461295833116
10.827633816168726, 95.15581969014902, 88.06187369223994
12.575150645881928, 110.51341297201431, 102.27454554151016
13.079400843266747, 114.94488356621012, 106.37564629401984
12.905557732143842, 113.41710898339375, 104.96176858501286
11.728740656343502, 103.07496079346086, 95.39063619842922
12.386177976359313, 108.85267623370608, 100.73761811698498
10.636864439699227, 93.4792930641168, 86.51033352933584
13.12150893681764, 115.31493950137127, 106.71811424949897
10.569907519886161, 92.89085973723186, 85.96576839945541
13.202206244929826, 116.02412662670025, 107.3744308810854
12.810001236573155, 112.57733578667104, 104.18460118294824
10.148001553163507, 89.18304981520546, 82.53437881034208
10.985067743304786, 96.53938646364855, 89.34229440480838
12.776758122764384, 112.28518740067716, 103.91423270364177
12.543259277616533, 110.23314404716366, 102.01517089957629
12.943975007353698, 113.7547291296714, 105.27421886681667
12.7752349078761, 112.27180102617284, 103.9018442945604
12.314572696855464, 108.22339201694984, 100.15524756526304
13.376323046824721, 117.55430646907679, 108.79053453553928
12.957344030882638, 113.87221928624223, 105.38295003388257
11.518553965929472, 101.22779019701528, 93.68117371592538
10.250345564102608, 90.08247331036885, 83.36674953117472
10.340043726914368, 90.87076208628848, 84.09627071909668
10.332810097047311, 90.80719122759291, 84.03743912112205
12.112723896671252, 106.44949678174895, 98.51359770449577
12.487166172123821, 109.74018450283972, 101.5589619018608
12.69975208248162, 111.60844001444242, 103.28793740144991
10.525157899891585, 92.49758943979644, 85.60181673183867
12.68694164248498, 111.495858822728, 103.18374923180184
11.556086880998926, 101.5576383761679, 93.986431437258
10.160088615589585, 89.28927379288395, 82.6326837015812
12.831363837101424, 112.76507539797421, 104.3583446491014
13.248653939390202, 116.43232000617108, 107.75219310248204
11.870158744671802, 104.31777656857494, 96.54079901734245
12.64446792956813, 111.1225897376716, 102.8383076694414
13.19183479593067, 115.93297986761652, 107.290079189176
10.524221353565336, 92.48935884806559, 85.59419973760987
11.684737749106219, 102.68825278522911, 95.03275759586377
13.36976839793979, 117.496702656645, 108.73722513553537
10.968383835689018, 96.3927643177793, 89.20660306262809
11.596974381580186, 101.91696745017865, 94.31897222806326
10.567471256495528, 92.86944927545852, 85.94595410552661
10.351321678432239, 90.96987540498107, 84.18799505692853
10.243541146914344, 90.0226744747178, 83.31140874876968
12.735898302130522, 111.92610158462365, 103.58191703570945
11.57925067624717, 101.76120731481173, 94.17482414115032
11.388128046793883, 100.08157621759023, 92.62041094798236
10.370762838613045, 91.14072894178702, 84.3461113195709
11.172115847452439, 98.18320966397508, 90.86356920976408
11.640204286355285, 102.29688212903109, 94.6705639496403
12.026655698409959, 105.69310899713642, 97.81359926227965
11.473826740659396, 100.83471670974195, 93.31740418610843
11.282273103872132, 99.15129781761962, 91.75948558131968
11.219471243399882, 98.59938013987366, 91.24871382837338
10.493926154924251, 92.2231174412807, 85.34780685052972
11.211139310501961, 98.52615713307776, 91.18094965801761
